sample_index,latitude,longitude,cluster_label
3029988,51.967537,121.34395,3
3030191,51.694504,122.82522,3
3030270,51.531116,122.95938,3
3030405,51.807835,123.966385,1
3030468,51.268764,123.33512,3
3030549,51.94431,124.86544,2
3030645,51.566715,124.59741,2
3030659,51.10109,123.87201,3
3030781,51.277905,124.60536,1
3030834,51.27163,124.80704,1
3030966,51.25438,125.31261,1
3030970,51.374878,125.53923,1
3031164,50.777645,125.18401,1
3031426,50.783638,126.59999,1
3031599,49.858463,125.6291,3
3031642,50.419716,126.77577,1
3031842,50.360783,127.32164,3
3031957,49.10414,125.4375,3
3032017,49.41222,126.286316,1
3032189,48.560425,126.116135,3
3032279,48.083538,126.500916,3
3032435,48.644947,129.3396,3
3032475,48.63157,129.53513,3
3032490,48.368214,129.11885,1
3032521,48.4747,129.44084,2
3032552,48.524963,129.65349,2
3032587,48.69391,130.11368,3
3032650,48.56304,130.0685,3
3032697,47.839462,128.84932,1
3032713,48.289803,129.73361,2
3032813,48.01381,129.51216,1
3032863,48.31938,130.24196,3
3032972,47.955868,129.83575,1
3033015,48.032825,130.10199,3
3033031,47.32279,128.82576,2
3033488,46.92721,129.34276,1
3033573,46.2768,128.56729,3
3033575,46.371696,128.73601,3
3033629,46.471207,129.32603,2
3033656,46.42927,129.45544,1
3033725,46.258293,129.55269,1
3033738,46.0747,129.31862,2
3033891,46.05195,130.1026,1
3034396,44.607845,130.31024,3
3034807,34.95437,116.937485,2
3034824,34.787193,116.71466,1
3034943,34.64017,117.13537,1
3035272,28.722652,120.25323,3
3035291,28.690184,120.38976,3
3035321,20.454182,124.28396,3
3035441,25.615395,123.44728,3
3035600,28.601177,125.2811,1
3035634,28.460775,126.46346,3
3035657,28.39971,126.88985,3
3035661,28.692474,126.30733,1
3035693,29.715555,126.004974,1
3035728,42.614418,134.76459,3
3035809,46.705612,117.87358,3
3035846,46.841785,117.93533,3
3035923,47.716335,117.19332,3
3036079,47.650166,118.227234,3
3036149,48.498875,117.02939,3
3036181,48.06307,118.00648,3
3036318,48.26404,118.67067,3
3036401,48.45542,119.25031,3
3036551,48.94154,119.92758,3
3036654,50.22081,119.137886,3
3036736,50.891426,119.00232,3
3036977,51.50202,121.460495,3
3037062,51.735256,121.682434,3
3037113,51.487755,122.507675,3
3037114,51.5513,122.40134,3
3037132,51.711445,122.2353,3
3037178,51.32956,123.17841,3
3037215,51.262093,123.49306,3
3037426,52.27172,122.73387,3
3037655,52.537483,123.6259,3
3037816,52.694946,124.89865,3
3037914,18.407928,109.67555,2
3037982,49.25446,113.3691,3
3037999,49.21349,113.50774,3
3038143,47.71522,113.12966,3
3038236,47.93904,114.17734,3
3038366,46.917805,115.20479,3
3038435,46.5623,115.90713,3
3038491,46.355152,116.03813,3
3038711,44.3641,116.32695,3
3038882,35.58885,123.13488,3
3038946,25.006649,130.91467,3
3039104,18.196156,134.60031,2
3039117,18.032583,134.67262,1
3039121,17.808607,134.71866,3
3039136,16.891216,133.77898,3
3039309,51.13656,132.31068,3
3039612,28.44499,110.167625,1
3039640,28.517092,110.32648,3
3039892,28.267796,112.028,1
3039938,28.330385,112.0046,3
3040190,28.517647,112.3425,1
3040242,28.432915,112.717224,1
3040320,28.670069,112.54676,1
3040438,29.075432,112.24578,1
3040460,28.805506,112.99046,1
3040548,42.919,122.22421,3
3040597,43.35086,122.236404,3
3040668,43.882862,122.27,3
3040750,44.911816,124.34694,3
3040826,45.658707,124.20901,3
3040896,46.25339,125.473785,3
3040931,47.088238,124.78888,3
3040983,47.59354,124.90466,3
3041001,47.35542,125.739494,3
3041037,47.66796,125.998566,2
3041045,47.70332,126.03766,3
3041233,48.841568,127.59978,3
3041243,48.614483,128.40265,3
3041269,48.72347,128.72034,3
3041274,48.564484,129.09694,3
3041336,50.76156,127.42999,3
3041426,50.15189,129.30788,3
3041564,50.685528,129.72308,3
3041596,50.877678,129.60019,1
3042016,29.119312,133.88644,3
3042206,24.001352,116.08615,1
3042251,24.488771,117.27865,2
3042261,23.899872,116.081825,3
3042278,24.265724,116.88267,1
3042287,24.53099,117.490326,2
3042290,23.817404,116.01241,1
3042305,24.165121,116.767876,1
3042501,24.002361,117.289246,1
3042580,23.983229,117.697464,1
3042626,23.779467,117.566154,2
3042863,47.722294,123.36409,1
3043006,44.02203,124.84771,3
3043251,34.01919,133.8027,3
3043339,19.854427,116.85642,3
3043475,28.713837,121.144066,3
3043483,28.885195,121.00502,3
3043486,28.879286,121.1186,2
3043776,46.25669,132.21744,2
3043895,46.46041,132.25659,2
3043969,45.822906,133.71634,3
3044070,46.568066,132.77768,3
3044083,46.955566,132.07442,3
3044416,47.249634,132.97937,3
3044472,47.11515,133.42657,1
3044476,47.23259,133.21518,3
3044493,47.00599,133.7249,3
3044668,47.788433,132.93152,3
3044705,46.824898,134.86325,3
3044774,47.21784,134.36542,1
3044815,47.633106,133.72472,3
3044816,47.662956,133.67117,3
3044860,47.41143,134.32568,1
3044874,47.21384,134.77989,1
3045100,53.882652,120.490486,1
3045163,52.970577,119.43984,3
3045252,53.596466,121.05516,1
3045253,53.56318,121.00123,1
3045436,51.63982,121.934746,3
3045581,51.80126,123.32227,3
3045701,51.314075,122.91596,3
3045764,50.98279,122.566475,3
3045836,52.020004,124.616714,2
3046288,50.873028,124.20977,1
3046441,50.154392,123.40124,3
3046442,50.11995,123.34318,3
3046476,50.15483,123.50291,3
3046562,50.761066,124.83602,1
3046588,50.727222,124.88054,1
3046654,51.03742,125.72053,3
3046742,50.083054,124.39326,3
3046836,50.200703,125.000755,1
3046954,49.485687,124.18491,3
3047004,49.809093,124.940125,3
3047070,49.741314,125.02701,3
3047075,49.58206,124.75402,3
3047090,50.552464,126.52967,3
3047257,50.098446,126.15233,1
3047398,49.43772,125.31722,1
3047424,49.80643,126.05578,1
3047491,49.82989,126.30082,1
3047519,50.01289,126.72176,1
3047550,50.266647,127.268745,3
3047744,49.431553,126.42608,1
3047872,48.862305,125.84406,1
3047934,48.887325,126.090546,1
3048222,49.36479,128.05154,3
3048288,49.32635,128.18948,3
3048562,48.15854,127.66078,3
3048834,47.230602,128.35495,3
3048880,47.236202,128.77182,1
3049053,46.5755,128.80959,1
3049145,46.530697,129.44069,1
3049193,46.423412,129.55275,1
3049194,46.394386,129.50046,1
3049315,45.762753,129.07257,3
3049400,45.76192,129.57816,1
3049545,45.21881,129.20345,3
3049783,45.014122,130.25064,1
